price,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality
14.077042842856795,13.2,0.46,0.52,2.2,12.0,35.0,3.1,0.56,9.0,1
13.658107549531252,8.3,0.58,0.13,2.9,14.0,63.0,3.17,0.62,9.1,1
12.626528558806402,8.3,0.6,0.13,2.6,6.0,24.0,3.31,0.59,9.2,1
16.468906675391363,9.4,0.41,0.48,4.6,10.0,20.0,3.34,0.79,12.2,1
15.937009154213008,8.8,0.48,0.41,3.3,26.0,52.0,3.31,0.53,10.5,1
14.084440683059189,10.1,0.65,0.37,5.1,11.0,65.0,3.32,0.64,10.4,1
15.602395604693053,6.3,0.36,0.19,3.2,15.0,39.0,3.56,0.52,12.7,1
11.872563669333857,8.8,0.24,0.54,2.5,25.0,57.0,3.39,0.54,9.2,0
13.069072508228059,13.2,0.38,0.55,2.7,5.0,16.0,2.98,0.54,9.4,0
14.325797896640552,7.5,0.64,0.0,2.4,18.0,29.0,3.32,0.6,10.0,1
11.742879651183037,8.2,0.39,0.38,1.5,10.0,29.0,3.26,0.74,9.8,0
14.29950400973336,9.2,0.755,0.18,2.2,10.0,103.0,2.87,1.36,10.2,1
13.197305825214773,9.6,0.6,0.5,2.3,28.0,71.0,3.5,0.57,9.7,0
13.206507249366577,9.6,0.6,0.5,2.3,28.0,71.0,3.5,0.57,9.7,0
12.992344804920215,11.5,0.31,0.51,2.2,14.0,28.0,3.03,0.93,9.8,1
12.568494635744377,11.4,0.46,0.5,2.7,4.0,17.0,3.13,0.7,10.2,0
13.191312535773262,11.3,0.37,0.41,2.3,6.0,16.0,3.09,0.8,9.3,0
12.686925088328248,8.3,0.54,0.24,3.4,16.0,112.0,3.27,0.61,9.4,0
13.782122290998316,8.2,0.56,0.23,3.4,14.0,104.0,3.28,0.62,9.4,0
12.573772812114825,10.0,0.58,0.22,1.9,9.0,32.0,3.13,0.55,9.5,0
15.337840849297997,7.9,0.51,0.25,2.9,21.0,45.0,3.49,0.96,12.1,1
12.815264883406442,6.8,0.69,0.0,5.6,21.0,58.0,3.46,0.72,10.2,0
13.074677184955247,6.8,0.69,0.0,5.6,21.0,58.0,3.46,0.72,10.2,0
12.38755783217303,8.8,0.6,0.29,2.2,5.0,15.0,3.36,0.49,9.1,0
12.521152771715178,8.8,0.6,0.29,2.2,5.0,15.0,3.36,0.49,9.1,0
15.032746280919287,8.7,0.54,0.26,2.5,7.0,31.0,3.27,0.6,9.3,1
12.811101999810031,7.6,0.685,0.23,2.3,20.0,84.0,3.21,0.61,9.3,0
12.02592619841449,8.7,0.54,0.26,2.5,7.0,31.0,3.27,0.6,9.3,1
13.15167919474899,10.4,0.28,0.54,2.7,5.0,19.0,3.25,0.63,9.5,0
16.437693555668396,7.6,0.41,0.14,3.0,21.0,43.0,3.32,0.57,10.5,1
11.506171653738829,10.1,0.935,0.22,3.4,11.0,86.0,3.43,0.64,11.3,0
11.141072769415892,7.9,0.35,0.21,1.9,46.0,102.0,3.27,0.58,9.5,0
11.31076400140542,8.7,0.84,0.0,1.4,24.0,33.0,3.27,0.55,9.7,0
12.407869722449586,9.6,0.88,0.28,2.4,30.0,147.0,3.24,0.53,9.4,0
11.732900520927034,9.5,0.885,0.27,2.3,31.0,145.0,3.24,0.53,9.4,0
15.988605089190644,7.7,0.915,0.12,2.2,7.0,23.0,3.35,0.65,10.2,1
15.0258114682179,8.9,0.29,0.35,1.9,25.0,57.0,3.18,1.36,10.3,1
12.275755197249984,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
10.962743700203932,9.5,0.59,0.44,2.3,21.0,68.0,3.46,0.63,9.5,0
13.181957748115305,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
12.765580132854252,9.5,0.59,0.44,2.3,21.0,68.0,3.46,0.63,9.5,0
11.393760963743018,9.9,0.54,0.45,2.3,16.0,40.0,3.39,0.62,9.4,0
15.908600501523992,7.8,0.64,0.1,6.0,5.0,11.0,3.37,0.69,10.1,1
11.970882304804606,7.3,0.67,0.05,3.6,6.0,20.0,3.4,0.63,10.1,0
11.299575036615868,8.3,0.845,0.01,2.2,5.0,14.0,3.32,0.58,11.0,0
16.984202154363263,8.7,0.48,0.3,2.8,10.0,28.0,3.33,0.67,11.2,1
16.105957029478724,6.7,0.42,0.27,8.6,24.0,148.0,3.16,0.57,11.3,1
12.411724244682073,10.7,0.43,0.39,2.2,8.0,32.0,2.89,0.5,9.6,0
11.335648061667545,9.8,0.88,0.25,2.5,35.0,155.0,3.41,0.67,11.2,0
13.51254433946433,15.9,0.36,0.65,7.5,22.0,71.0,2.98,0.84,14.9,0
15.0228958928628,9.4,0.33,0.59,2.8,9.0,30.0,3.12,0.54,12.0,1
12.401120147033538,8.6,0.47,0.47,2.4,7.0,29.0,3.08,0.46,9.5,0
11.524812397986443,9.7,0.55,0.17,2.9,20.0,53.0,3.14,0.61,9.4,0
12.316439498883927,10.7,0.43,0.39,2.2,8.0,32.0,2.89,0.5,9.6,0
14.609651441496746,12.0,0.5,0.59,1.4,23.0,42.0,2.92,0.68,10.5,1
15.190568473794428,7.2,0.52,0.07,1.4,5.0,20.0,3.32,0.81,9.6,1
12.242956397809229,7.1,0.84,0.02,4.4,5.0,13.0,3.41,0.57,11.0,0
14.068669181513956,7.2,0.52,0.07,1.4,5.0,20.0,3.32,0.81,9.6,1
12.360202568629532,7.5,0.42,0.31,1.6,15.0,42.0,3.31,0.64,9.0,0
13.683265360533294,7.2,0.57,0.06,1.6,9.0,27.0,3.36,0.7,9.6,1
15.430572665279444,10.1,0.28,0.46,1.8,5.0,13.0,3.04,0.79,10.2,1
12.812590398364625,12.1,0.4,0.52,2.0,15.0,54.0,3.03,0.66,10.2,0
12.989221283387273,9.4,0.59,0.14,2.0,25.0,48.0,3.14,0.56,9.7,0
15.260937686316442,8.3,0.49,0.36,1.8,6.0,16.0,3.18,0.6,9.5,1
13.389155343625927,11.3,0.34,0.45,2.0,6.0,15.0,2.94,0.66,9.2,1
12.817591245382449,10.0,0.73,0.43,2.3,15.0,31.0,3.15,0.57,11.0,0
14.61921808780294,11.3,0.34,0.45,2.0,6.0,15.0,2.94,0.66,9.2,1
11.16028830301173,6.9,0.4,0.24,2.5,30.0,45.0,3.26,0.58,10.0,0
12.446076824210648,8.2,0.73,0.21,1.7,5.0,13.0,3.2,0.52,9.5,0
11.31033311139783,9.8,1.24,0.34,2.0,32.0,151.0,3.15,0.53,9.5,0
12.24133405613907,8.2,0.73,0.21,1.7,5.0,13.0,3.2,0.52,9.5,0
15.143732333875356,10.8,0.4,0.41,2.2,7.0,17.0,3.08,0.67,9.3,1
14.231603103674308,9.3,0.41,0.39,2.2,12.0,31.0,3.26,0.65,10.2,0
12.224291205130976,10.8,0.4,0.41,2.2,7.0,17.0,3.08,0.67,9.3,1
11.407166988535852,8.6,0.8,0.11,2.3,12.0,31.0,3.4,0.48,9.9,0
13.389613435632807,8.3,0.78,0.1,2.6,45.0,87.0,3.48,0.53,10.0,0
13.017429464079544,10.8,0.26,0.45,3.3,20.0,49.0,3.13,0.54,9.6,0
13.58239792136334,13.3,0.43,0.58,1.9,15.0,40.0,3.06,0.49,9.0,0
14.215140681428736,8.0,0.45,0.23,2.2,16.0,29.0,3.21,0.49,10.2,1
13.570604222616286,8.5,0.46,0.31,2.25,32.0,58.0,3.33,0.54,9.8,0
12.033112204812896,8.1,0.78,0.23,2.6,5.0,15.0,3.37,0.56,11.3,0
10.992946543504605,9.8,0.98,0.32,2.3,35.0,152.0,3.25,0.48,9.4,0
12.22122317855309,8.1,0.78,0.23,2.6,5.0,15.0,3.37,0.56,11.3,0
12.627026634143023,7.1,0.65,0.18,1.8,13.0,40.0,3.44,0.6,9.1,0
10.363441218131888,9.1,0.64,0.23,3.1,13.0,38.0,3.28,0.59,9.7,0
11.759146085131807,7.7,0.66,0.04,1.6,4.0,9.0,3.4,0.47,9.4,0
13.001059724534645,8.1,0.38,0.48,1.8,5.0,17.0,3.3,1.05,9.4,0
9.079789808408593,7.4,1.185,0.0,4.25,5.0,14.0,3.63,0.54,10.7,0
12.815875837963851,9.2,0.92,0.24,2.6,12.0,93.0,3.48,0.54,9.8,0
13.841542432084353,8.6,0.49,0.51,2.0,16.0,62.0,3.03,1.17,9.0,0
13.074362227336495,9.0,0.48,0.32,2.8,21.0,122.0,3.32,0.62,9.4,0
11.535154395963085,9.0,0.47,0.31,2.7,24.0,125.0,3.31,0.61,9.4,0
15.84280879858807,5.1,0.47,0.02,1.3,18.0,44.0,3.9,0.62,12.8,1
14.592049052860446,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
11.626568672673022,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
13.495957740370601,9.4,0.615,0.28,3.2,18.0,72.0,3.31,0.53,9.7,0
14.747650966287589,11.8,0.38,0.55,2.1,5.0,19.0,3.11,0.62,10.8,1
14.990514151899943,10.6,1.02,0.43,2.9,26.0,88.0,3.08,0.57,10.1,1
14.41359212197396,7.0,0.65,0.02,2.1,8.0,25.0,3.47,0.67,9.5,1
14.051549647652308,7.0,0.64,0.02,2.1,9.0,23.0,3.47,0.67,9.4,1
10.989372887802531,7.5,0.38,0.48,2.6,22.0,84.0,3.32,0.7,9.6,0
10.89246459847033,9.1,0.765,0.04,1.6,4.0,14.0,3.29,0.54,9.7,0
12.564649166009655,8.4,1.035,0.15,6.0,11.0,54.0,3.37,0.49,9.9,0
12.674567517589418,7.0,0.78,0.08,2.0,10.0,19.0,3.4,0.47,10.0,0
13.564551554993725,7.4,0.49,0.19,3.0,16.0,37.0,3.37,0.51,10.5,0
14.988460102209537,7.8,0.545,0.12,2.5,11.0,35.0,3.34,0.61,11.6,1
13.794594823872337,9.7,0.31,0.47,1.6,13.0,33.0,3.27,0.66,10.0,1
13.610174259868703,10.6,1.025,0.43,2.8,21.0,84.0,3.06,0.57,10.1,0
12.31257420929531,8.9,0.565,0.34,3.0,16.0,112.0,3.38,0.61,9.5,0
13.96444450502366,8.7,0.69,0.0,3.2,13.0,33.0,3.36,0.45,9.4,0
11.86407257108464,8.0,0.43,0.36,2.3,10.0,48.0,3.34,0.46,9.4,0
12.724075003296598,9.9,0.74,0.28,2.6,21.0,77.0,3.28,0.51,9.8,0
13.515660651934029,7.2,0.49,0.18,2.7,13.0,34.0,3.29,0.48,9.2,1
10.693008402290527,8.0,0.43,0.36,2.3,10.0,48.0,3.34,0.46,9.4,0
10.39448825747813,7.6,0.46,0.11,2.6,12.0,49.0,3.21,0.57,10.0,0
11.369778534929353,8.4,0.56,0.04,2.0,10.0,22.0,3.22,0.44,9.6,0
13.40288202602574,7.1,0.66,0.0,3.9,17.0,45.0,3.46,0.54,9.5,0
14.597020153784133,8.4,0.56,0.04,2.0,10.0,22.0,3.22,0.44,9.6,0
11.714265252612668,8.9,0.48,0.24,2.85,35.0,106.0,3.1,0.53,9.2,0
12.87985716969121,7.6,0.42,0.08,2.7,15.0,48.0,3.21,0.59,10.0,0
12.887835101079931,7.1,0.31,0.3,2.2,36.0,127.0,2.94,1.62,9.5,0
13.049632074893783,7.5,1.115,0.1,3.1,5.0,12.0,3.54,0.6,11.2,0
13.002726109883659,9.0,0.66,0.17,3.0,5.0,13.0,3.29,0.55,10.4,0
14.320308914565885,8.1,0.72,0.09,2.8,18.0,49.0,3.43,0.72,11.1,1
13.50112029856011,6.4,0.57,0.02,1.8,4.0,11.0,3.46,0.68,9.5,0
12.851940331531546,6.4,0.57,0.02,1.8,4.0,11.0,3.46,0.68,9.5,0
14.97745838329287,6.4,0.865,0.03,3.2,27.0,58.0,3.61,0.49,12.7,1
11.588981963743342,9.5,0.55,0.66,2.3,12.0,37.0,3.17,0.67,9.6,0
12.793169407641091,8.9,0.875,0.13,3.45,4.0,14.0,3.44,0.52,11.5,0
10.598244616783273,7.3,0.835,0.03,2.1,10.0,19.0,3.39,0.47,9.6,0
12.584113354897061,7.0,0.45,0.34,2.7,16.0,72.0,3.55,0.6,9.5,0
11.578354340498803,7.7,0.56,0.2,2.0,9.0,39.0,3.48,0.62,9.3,0
11.775081107679664,7.7,0.965,0.1,2.1,11.0,22.0,3.26,0.5,9.5,0
11.696554492687929,7.7,0.965,0.1,2.1,11.0,22.0,3.26,0.5,9.5,0
12.307033787217538,8.2,0.59,0.0,2.5,19.0,58.0,3.5,0.65,9.3,1
12.04152212879222,9.0,0.46,0.23,2.8,28.0,104.0,3.1,0.56,9.2,0
12.587220873497625,9.0,0.69,0.0,2.4,19.0,38.0,3.35,0.6,9.3,0
13.748293912683783,8.3,0.76,0.29,4.2,12.0,16.0,3.45,0.68,11.5,1
12.016717929219967,9.2,0.53,0.24,2.6,28.0,139.0,3.21,0.57,9.5,0
11.891142218742758,6.5,0.615,0.0,1.9,9.0,18.0,3.46,0.65,9.2,0
12.396173093968919,11.6,0.41,0.58,2.8,25.0,101.0,3.13,0.53,10.0,0
13.442484148726205,11.1,0.39,0.54,2.7,21.0,101.0,3.13,0.51,9.5,0
15.44399476670629,7.3,0.51,0.18,2.1,12.0,28.0,3.52,0.73,9.5,1
12.653173835493398,8.2,0.34,0.38,2.5,12.0,57.0,3.3,0.47,9.0,1
13.321641210824543,8.6,0.33,0.4,2.6,16.0,68.0,3.3,0.48,9.4,0
12.356205235839823,7.2,0.5,0.18,2.1,12.0,31.0,3.52,0.72,9.6,1
13.823427981705702,7.3,0.51,0.18,2.1,12.0,28.0,3.52,0.73,9.5,1
10.682410261839467,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
12.10271909231515,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
11.872950161560533,7.6,0.54,0.13,2.5,24.0,66.0,3.39,0.61,9.4,0
10.597585196073403,8.3,0.65,0.1,2.9,17.0,40.0,3.29,0.55,9.5,0
13.54625261774889,7.8,0.48,0.68,1.7,14.0,32.0,3.09,1.06,9.1,1
15.542747522941358,7.8,0.91,0.07,1.9,22.0,47.0,3.51,0.43,10.7,1
14.23432766608487,6.3,0.98,0.01,2.0,15.0,33.0,3.6,0.46,11.2,1
12.01123853578991,8.1,0.87,0.0,2.2,10.0,31.0,3.25,0.5,9.8,0
11.862987248582368,8.1,0.87,0.0,2.2,10.0,31.0,3.25,0.5,9.8,0
12.382935309895805,8.8,0.42,0.21,2.5,33.0,88.0,3.19,0.52,9.2,0
12.538007036174198,9.0,0.58,0.25,2.8,9.0,104.0,3.23,0.57,9.7,0
10.789316918145152,9.3,0.655,0.26,2.0,5.0,35.0,3.25,0.42,9.6,0
12.806699688306404,8.8,0.7,0.0,1.7,8.0,19.0,3.31,0.53,10.0,1
12.442475370609994,9.3,0.655,0.26,2.0,5.0,35.0,3.25,0.42,9.6,0
13.84420580926929,9.1,0.68,0.11,2.8,11.0,44.0,3.31,0.55,9.5,1
13.80325755383343,9.2,0.67,0.1,3.0,12.0,48.0,3.31,0.54,9.5,1
12.536438774061294,8.8,0.59,0.18,2.9,12.0,74.0,3.14,0.54,9.4,0
10.605498545542074,7.5,0.6,0.32,2.7,13.0,98.0,3.45,0.62,9.5,0
13.266758984378594,7.1,0.59,0.02,2.3,24.0,94.0,3.55,0.53,9.7,1
14.005731847479638,7.9,0.72,0.01,1.9,7.0,32.0,3.39,0.54,9.6,0
13.712567879002581,7.1,0.59,0.02,2.3,24.0,94.0,3.55,0.53,9.7,1
11.651987853104176,9.4,0.685,0.26,2.4,23.0,143.0,3.28,0.55,9.4,0
11.255725817257527,9.5,0.57,0.27,2.3,23.0,144.0,3.27,0.55,9.4,0
13.411655127488835,7.9,0.4,0.29,1.8,1.0,44.0,3.3,0.92,9.5,1
13.373452953662435,7.9,0.4,0.3,1.8,2.0,45.0,3.31,0.91,9.5,1
13.466667171260749,7.2,1.0,0.0,3.0,7.0,16.0,3.43,0.46,10.0,0
13.8221594903484,6.9,0.765,0.18,2.4,5.5,48.0,3.4,0.6,10.3,1
15.702506815891219,6.9,0.635,0.17,2.4,6.0,18.0,3.4,0.59,10.3,1
14.055309006732179,8.3,0.43,0.3,3.4,7.0,34.0,3.36,0.61,10.5,0
12.315596652751056,7.1,0.52,0.03,2.6,21.0,92.0,3.5,0.6,9.8,0
15.069888067123342,7.0,0.57,0.0,2.0,12.0,45.0,3.31,0.6,9.4,1
12.322198236089585,6.5,0.46,0.14,2.4,9.0,37.0,3.66,0.65,9.8,0
12.098494520119559,9.0,0.82,0.05,2.4,26.0,96.0,3.36,0.53,10.0,0
12.345089061483355,6.5,0.46,0.14,2.4,9.0,37.0,3.66,0.65,9.8,0
12.983389666854524,7.1,0.59,0.01,2.5,20.0,85.0,3.55,0.59,9.8,0
12.086795298250795,9.9,0.35,0.41,2.3,11.0,61.0,3.21,0.5,9.5,0
13.286893859058921,9.9,0.35,0.41,2.3,11.0,61.0,3.21,0.5,9.5,0
14.863688832270112,10.0,0.56,0.24,2.2,19.0,58.0,3.18,0.56,10.1,1
13.459341424409281,10.0,0.56,0.24,2.2,19.0,58.0,3.18,0.56,10.1,1
11.085064764332797,8.6,0.63,0.17,2.9,21.0,119.0,3.09,0.52,9.3,0
14.371213272405933,7.4,0.37,0.43,2.6,18.0,82.0,3.33,0.68,9.7,1
12.00865433014968,8.8,0.64,0.17,2.9,25.0,130.0,3.23,0.54,9.6,0
13.26246897639812,7.1,0.61,0.02,2.5,17.0,87.0,3.48,0.6,9.7,1
12.192998029644901,7.7,0.6,0.0,2.6,7.0,13.0,3.38,0.56,10.8,0
16.160991459158605,10.1,0.27,0.54,2.3,7.0,26.0,3.17,0.53,12.5,1
14.495378352409954,10.8,0.89,0.3,2.6,7.0,60.0,2.99,1.18,10.2,0
13.455888872309803,8.7,0.46,0.31,2.5,24.0,64.0,3.1,0.74,9.6,0
17.46235186319661,9.3,0.37,0.44,1.6,21.0,42.0,3.24,0.81,10.8,1
14.153627752240341,9.4,0.5,0.34,3.6,5.0,14.0,3.29,0.52,10.7,1
13.131047086502106,9.4,0.5,0.34,3.6,5.0,14.0,3.29,0.52,10.7,1
11.802869288025812,7.2,0.61,0.08,4.0,26.0,108.0,3.25,0.51,9.4,0
13.813347470758673,8.6,0.55,0.09,3.3,8.0,17.0,3.23,0.44,10.0,0
17.593586724703176,5.1,0.585,0.0,1.7,14.0,86.0,3.56,0.94,12.9,1
14.289457920936853,7.7,0.56,0.08,2.5,14.0,46.0,3.24,0.66,9.6,1
14.679690608078223,8.4,0.52,0.22,2.7,4.0,18.0,3.26,0.57,9.9,1
16.31413599154513,8.2,0.28,0.4,2.4,4.0,10.0,3.33,0.7,12.8,1
18.006052545770427,8.4,0.25,0.39,2.0,4.0,10.0,3.27,0.71,12.5,1
17.787372393671596,8.2,0.28,0.4,2.4,4.0,10.0,3.33,0.7,12.8,1
11.204319947074229,7.4,0.53,0.12,1.9,4.0,12.0,3.26,0.86,9.2,0
12.596446721192029,7.6,0.48,0.31,2.8,4.0,15.0,3.22,0.55,10.3,1
13.043572094815936,7.3,0.49,0.1,2.6,4.0,14.0,3.3,0.47,10.5,0
14.101264932701131,12.9,0.5,0.55,2.8,7.0,24.0,3.09,0.68,10.9,1
12.058017193642774,10.8,0.45,0.33,2.5,20.0,38.0,3.24,0.71,10.8,0
12.610578160914145,6.9,0.39,0.24,2.1,4.0,7.0,3.44,0.58,11.4,0
16.45110859857368,12.6,0.41,0.54,2.8,19.0,41.0,3.21,0.76,11.3,1
13.039752567203209,10.8,0.45,0.33,2.5,20.0,38.0,3.24,0.71,10.8,0
14.360458585902249,9.8,0.51,0.19,3.2,8.0,30.0,3.23,0.58,10.5,1
14.144491342375304,10.8,0.29,0.42,1.6,19.0,27.0,3.28,0.73,11.9,1
13.001126303258536,7.1,0.715,0.0,2.35,21.0,47.0,3.29,0.45,9.4,0
12.769437821461516,9.1,0.66,0.15,3.2,9.0,59.0,3.28,0.54,9.6,0
13.856133006410031,7.0,0.685,0.0,1.9,9.0,22.0,3.34,0.6,9.7,0
16.517511114661016,4.9,0.42,0.0,2.1,16.0,42.0,3.71,0.74,14.0,1
12.183081334052563,6.7,0.54,0.13,2.0,15.0,36.0,3.61,0.64,9.8,0
11.014181618966202,6.7,0.54,0.13,2.0,15.0,36.0,3.61,0.64,9.8,0
12.395212467121482,7.1,0.48,0.28,2.8,6.0,16.0,3.24,0.53,10.3,0
12.662663328504898,7.1,0.46,0.14,2.8,15.0,37.0,3.36,0.49,10.7,0
15.637537307252156,7.5,0.27,0.34,2.3,4.0,8.0,3.4,0.64,11.0,1
12.268775331071287,7.1,0.46,0.14,2.8,15.0,37.0,3.36,0.49,10.7,0
20.374727596325602,7.8,0.57,0.09,2.3,34.0,45.0,3.46,0.74,12.7,1
16.715525703509932,5.9,0.61,0.08,2.1,16.0,24.0,3.56,0.77,11.1,1
12.083159146979558,7.5,0.685,0.07,2.5,5.0,9.0,3.38,0.55,10.9,0
13.301982772161697,5.9,0.61,0.08,2.1,16.0,24.0,3.56,0.77,11.1,1
8.80953339621774,10.4,0.44,0.42,1.5,34.0,48.0,3.38,0.86,9.9,0
10.649456747523924,11.6,0.47,0.44,1.6,36.0,51.0,3.38,0.86,9.9,0
13.168951900227988,8.8,0.685,0.26,1.6,16.0,23.0,3.32,0.47,9.4,0
12.361914619544027,7.6,0.665,0.1,1.5,27.0,55.0,3.39,0.51,9.3,0
16.122528323610275,6.7,0.28,0.28,2.4,36.0,100.0,3.26,0.39,11.7,1
16.375420563609445,6.7,0.28,0.28,2.4,36.0,100.0,3.26,0.39,11.7,1
15.265624643114908,10.1,0.31,0.35,1.6,9.0,28.0,3.24,0.83,11.2,1
11.318430069802806,6.0,0.5,0.04,2.2,13.0,26.0,3.46,0.47,10.0,0
16.57239075669887,11.1,0.42,0.47,2.65,9.0,34.0,3.24,0.77,12.1,1
12.459985735967697,6.6,0.66,0.0,3.0,21.0,31.0,3.45,0.63,10.3,0
14.42739706786573,10.6,0.5,0.45,2.6,34.0,68.0,3.23,0.72,10.9,1
12.702716840528122,7.1,0.685,0.35,2.0,9.0,92.0,3.28,0.62,9.4,0
15.502465393100007,9.9,0.25,0.46,1.7,26.0,42.0,3.18,0.83,10.6,1
13.575385994189638,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
11.362957682504025,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
13.796491049471152,7.4,0.68,0.16,1.8,12.0,39.0,3.5,0.7,9.9,1
13.284960809060795,6.4,0.64,0.21,1.8,14.0,31.0,3.59,0.66,9.8,0
11.557551406904539,6.4,0.63,0.21,1.6,12.0,32.0,3.58,0.66,9.8,0
12.291797433588526,9.3,0.43,0.44,1.9,9.0,22.0,3.28,0.55,9.5,0
11.637884386621424,9.3,0.43,0.44,1.9,9.0,22.0,3.28,0.55,9.5,0
12.42889489730288,8.0,0.42,0.32,2.5,26.0,122.0,3.22,1.07,9.7,0
16.84983856227056,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
14.00383965180041,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
17.86990206656502,7.6,0.735,0.02,2.5,10.0,14.0,3.51,0.71,11.7,1
13.464844550721246,9.3,0.36,0.39,1.5,41.0,55.0,3.47,0.73,10.9,1
15.309767423176211,8.2,0.26,0.34,2.5,16.0,47.0,3.4,0.78,11.3,1
14.564258761549334,11.7,0.28,0.47,1.7,17.0,32.0,3.15,0.67,10.6,1
14.412329946123272,6.8,0.56,0.22,1.8,15.0,24.0,3.4,0.82,11.2,1
12.270990194932832,7.2,0.62,0.06,2.7,15.0,85.0,3.51,0.54,9.5,0
13.820819140251949,5.8,1.01,0.66,2.0,15.0,88.0,3.66,0.6,11.5,1
12.888612855787475,7.5,0.42,0.32,2.7,7.0,25.0,3.24,0.44,10.4,0
11.529176318185943,7.2,0.62,0.06,2.5,17.0,84.0,3.51,0.53,9.7,0
13.761933060650943,7.2,0.62,0.06,2.7,15.0,85.0,3.51,0.54,9.5,0
12.795057167305481,7.2,0.635,0.07,2.6,16.0,86.0,3.51,0.54,9.7,0
14.681150591163725,6.8,0.49,0.22,2.3,13.0,24.0,3.41,0.83,11.3,1
15.343953986363694,6.9,0.51,0.23,2.0,13.0,22.0,3.4,0.84,11.2,1
15.051173458417765,6.8,0.56,0.22,1.8,15.0,24.0,3.4,0.82,11.2,1
13.829504329385262,7.6,0.63,0.03,2.0,27.0,43.0,3.44,0.64,10.9,1
14.285761287604137,7.7,0.715,0.01,2.1,31.0,43.0,3.41,0.57,11.8,1
12.65613137452036,6.9,0.56,0.03,1.5,36.0,46.0,3.53,0.57,10.6,0
10.080188667623528,7.3,0.35,0.24,2.0,28.0,48.0,3.43,0.54,10.0,0
16.50571385668988,9.1,0.21,0.37,1.6,6.0,10.0,3.23,0.58,11.1,1
16.6041149823749,10.4,0.38,0.46,2.1,6.0,10.0,3.12,0.65,11.8,1
15.921640981215104,8.8,0.31,0.4,2.8,7.0,16.0,3.31,0.79,11.8,1
10.909171247060929,7.1,0.47,0.0,2.2,7.0,14.0,3.4,0.58,10.9,0
15.232346331790229,7.7,0.715,0.01,2.1,31.0,43.0,3.41,0.57,11.8,1
12.21324063563555,8.8,0.61,0.19,4.0,30.0,69.0,3.22,0.5,10.0,1
13.228890972021308,7.2,0.6,0.04,2.5,18.0,88.0,3.53,0.55,9.5,0
12.381491716583348,9.2,0.56,0.18,1.6,10.0,21.0,3.15,0.49,9.9,0
15.596200743434284,7.6,0.715,0.0,2.1,30.0,35.0,3.48,0.65,11.4,1
15.115577096274203,8.4,0.31,0.29,3.1,14.0,26.0,3.22,0.78,12.0,1
12.04445908057424,7.2,0.6,0.04,2.5,18.0,88.0,3.53,0.55,9.5,0
14.902202854320047,8.8,0.61,0.19,4.0,30.0,69.0,3.22,0.5,10.0,1
12.450452692346927,8.9,0.75,0.14,2.5,9.0,30.0,3.34,0.64,10.5,0
14.301710397741164,9.0,0.8,0.12,2.4,8.0,28.0,3.33,0.65,10.4,1
15.894553534187917,10.7,0.52,0.38,2.6,29.0,56.0,3.15,0.79,12.1,1
13.676992279100013,6.8,0.57,0.0,2.5,32.0,64.0,3.43,0.56,11.2,1
12.386205429909499,10.7,0.9,0.34,6.6,23.0,99.0,3.22,0.68,9.3,0
13.984639172378941,7.2,0.34,0.24,2.0,30.0,52.0,3.44,0.58,10.1,0
12.831245007107881,7.2,0.66,0.03,2.3,16.0,86.0,3.53,0.57,9.7,0
13.4164259189874,10.1,0.45,0.23,1.9,10.0,18.0,3.22,0.65,9.3,1
10.516841868245695,7.2,0.66,0.03,2.3,16.0,86.0,3.53,0.57,9.7,0
14.430608618116505,7.2,0.63,0.03,2.2,17.0,88.0,3.53,0.58,9.8,1
15.7184382504087,7.1,0.59,0.01,2.3,27.0,43.0,3.42,0.58,10.7,1
15.613125855030358,8.3,0.31,0.39,2.4,17.0,43.0,3.31,0.77,12.5,1
15.34912579816645,7.1,0.59,0.01,2.3,27.0,43.0,3.42,0.58,10.7,1
17.893786548512978,8.3,0.31,0.39,2.4,17.0,43.0,3.31,0.77,12.5,1
10.681126500765648,8.3,1.02,0.02,3.4,6.0,11.0,3.48,0.49,11.0,0
12.89475584818843,8.9,0.31,0.36,2.6,10.0,39.0,3.4,0.69,11.8,0
13.999920699432765,7.4,0.635,0.1,2.4,16.0,33.0,3.58,0.69,10.8,1
17.370825253374342,7.4,0.635,0.1,2.4,16.0,33.0,3.58,0.69,10.8,1
15.945148897677095,6.8,0.59,0.06,6.0,11.0,18.0,3.41,0.59,10.8,1
16.23444148642937,6.8,0.59,0.06,6.0,11.0,18.0,3.41,0.59,10.8,1
